# Simulating growing object file directories
# 
# dir_split:          2
# example_file:       3d/6927a52dd8a08b77bcc637286b73b78e6ae88a
# reformat_partition: /dev/murphytest04-vg/smalltest
# data_gen:           random
# dir_depth:          1
# each_file_size:     0x1000 bytes (4.0KiB)
# 
# date:          2017-03-21T22:45:24.120816
# commandline:   ./filesystem_limit.py --each-file-size=4096 --dir-split=2 --dir-depth=1 --data-gen random --tmp=/smalltest --reformat-partition /dev/murphytest04-vg/smalltest
# testversion:   f7aa795 FS test: Collect inode data instead of `du`
# hostname:      murphytest04
# platform:      Linux-3.16.0-4-amd64-x86_64-with-debian-8.6
# memtotal:      8064260 kB
# memfree:       7522576 kB
# 
# pythonversion:
#     2.7.9 (default, Jun 29 2016, 13:08:31) 
#     [GCC 4.9.2]
# 
# cpuinfo:
#     processor	: 0
#     model name	: Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
#     cpu MHz		: 1998.000
#     cache size	: 6144 KB
#     
#     processor	: 1
#     model name	: Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
#     cpu MHz		: 3166.000
#     cache size	: 6144 KB
# 
# fsinfo:
#     Filesystem                              Size  Used Avail Use% Mounted on
#     /dev/mapper/murphytest04--vg-smalltest   93M  1.6M   90M   2% /smalltest
# 
# diskinfo:
#     sda	vendor: ATA, model: ST3250318AS	scheduler: noop deadline [cfq]
# 
# Command results:
# ok:      Command completed successfully
# no_exec: Command was never executed
# failed:  Command failed
# 
# Verification results:
# ver_err:  Could not verify due to error during verification
# no_ver:   Verification was never performed
# bad:      Verification discovered an error
# verified: Verified OK
# assumed:  Assumed ok because dependent commands successful
# 
  each_bytes  dir_split  dir_depth         f_num       d_f_num  d_ct_time  write_ok  write_time      df_total       df_used      df_avail  inode_total  inode_used  inode_avail
0x0000001000          2          1          5895            30      0.000        ok       0.000  0x0005cd3800  0x0001ee8800  0x0003beb000        25688        6164        19524
0x0000001000          2          1          5896            29      0.000        ok       0.000  0x0005cd3800  0x0001ee9c00  0x0003be9c00        25688        6165        19523
0x0000001000          2          1          5897            21      0.000        ok       0.000  0x0005cd3800  0x0001eeb800  0x0003be8000        25688        6166        19522
0x0000001000          2          1          5898            25      0.000        ok       0.000  0x0005cd3800  0x0001eecc00  0x0003be6c00        25688        6167        19521
0x0000001000          2          1          5899            18      0.000        ok       0.000  0x0005cd3800  0x0001eee000  0x0003be5800        25688        6168        19520
0x0000001000          2          1          5900            19      0.000        ok       0.000  0x0005cd3800  0x0001eef400  0x0003be4400        25688        6169        19519
0x0000001000          2          1          5901            15      0.000        ok       0.000  0x0005cd3800  0x0001ef0800  0x0003be3000        25688        6170        19518
0x0000001000          2          1          5902            20      0.000        ok       0.000  0x0005cd3800  0x0001ef1c00  0x0003be1c00        25688        6171        19517
0x0000001000          2          1          5903            34      0.000        ok       0.000  0x0005cd3800  0x0001ef3000  0x0003be0800        25688        6172        19516
0x0000001000          2          1          5904            29      0.000        ok       0.000  0x0005cd3800  0x0001ef4400  0x0003bdf400        25688        6173        19515
0x0000001000          2          1          5905            24      0.000        ok       0.000  0x0005cd3800  0x0001ef5800  0x0003bde000        25688        6174        19514
0x0000001000          2          1          5906            24      0.000        ok       0.000  0x0005cd3800  0x0001ef6c00  0x0003bdcc00        25688        6175        19513
0x0000001000          2          1          5907            26      0.000        ok       0.000  0x0005cd3800  0x0001ef8000  0x0003bdb800        25688        6176        19512
0x0000001000          2          1          5908            35      0.000        ok       0.000  0x0005cd3800  0x0001ef9400  0x0003bda400        25688        6177        19511
0x0000001000          2          1          5909            28      0.000        ok       0.000  0x0005cd3800  0x0001efa800  0x0003bd9000        25688        6178        19510
0x0000001000          2          1          5910            27      0.000        ok       0.000  0x0005cd3800  0x0001efbc00  0x0003bd7c00        25688        6179        19509
0x0000001000          2          1          5911            24      0.000        ok       0.000  0x0005cd3800  0x0001efd000  0x0003bd6800        25688        6180        19508
0x0000001000          2          1          5912            23      0.000        ok       0.000  0x0005cd3800  0x0001efe400  0x0003bd5400        25688        6181        19507
0x0000001000          2          1          5913            26      0.000        ok       0.000  0x0005cd3800  0x0001eff800  0x0003bd4000        25688        6182        19506
0x0000001000          2          1          5914            22      0.000        ok       0.000  0x0005cd3800  0x0001f00c00  0x0003bd2c00        25688        6183        19505
0x0000001000          2          1          5915            24      0.000        ok       0.000  0x0005cd3800  0x0001f02000  0x0003bd1800        25688        6184        19504
0x0000001000          2          1          5916            19      0.000        ok       0.000  0x0005cd3800  0x0001f03400  0x0003bd0400        25688        6185        19503
0x0000001000          2          1          5917            28      0.000        ok       0.000  0x0005cd3800  0x0001f04800  0x0003bcf000        25688        6186        19502
0x0000001000          2          1          5918            22      0.000        ok       0.000  0x0005cd3800  0x0001f05c00  0x0003bcdc00        25688        6187        19501
0x0000001000          2          1          5919            18      0.000        ok       0.000  0x0005cd3800  0x0001f07000  0x0003bcc800        25688        6188        19500
0x0000001000          2          1          5920            30      0.000        ok       0.000  0x0005cd3800  0x0001f08400  0x0003bcb400        25688        6189        19499
0x0000001000          2          1          5921            24      0.000        ok       0.000  0x0005cd3800  0x0001f09800  0x0003bca000        25688        6190        19498
0x0000001000          2          1          5922            23      0.000        ok       0.000  0x0005cd3800  0x0001f0ac00  0x0003bc8c00        25688        6191        19497
0x0000001000          2          1          5923            19      0.000        ok       0.000  0x0005cd3800  0x0001f0c000  0x0003bc7800        25688        6192        19496
0x0000001000          2          1          5924            20      0.000        ok       0.000  0x0005cd3800  0x0001f0d400  0x0003bc6400        25688        6193        19495
0x0000001000          2          1          5925            28      0.000        ok       0.000  0x0005cd3800  0x0001f0e800  0x0003bc5000        25688        6194        19494
0x0000001000          2          1          5926            27      0.000        ok       0.000  0x0005cd3800  0x0001f0fc00  0x0003bc3c00        25688        6195        19493
0x0000001000          2          1          5927            22      0.000        ok       0.000  0x0005cd3800  0x0001f11000  0x0003bc2800        25688        6196        19492
0x0000001000          2          1          5928            24      0.000        ok       0.000  0x0005cd3800  0x0001f12400  0x0003bc1400        25688        6197        19491
0x0000001000          2          1          5929            18      0.000        ok       0.000  0x0005cd3800  0x0001f13800  0x0003bc0000        25688        6198        19490
0x0000001000          2          1          5930            21      0.000        ok       0.000  0x0005cd3800  0x0001f15400  0x0003bbe400        25688        6199        19489
0x0000001000          2          1          5931            23      0.000        ok       0.000  0x0005cd3800  0x0001f16800  0x0003bbd000        25688        6200        19488
0x0000001000          2          1          5932            29      0.000        ok       0.000  0x0005cd3800  0x0001f17c00  0x0003bbbc00        25688        6201        19487
0x0000001000          2          1          5933            18      0.000        ok       0.000  0x0005cd3800  0x0001f19000  0x0003bba800        25688        6202        19486
0x0000001000          2          1          5934            15      0.000        ok       0.000  0x0005cd3800  0x0001f1a400  0x0003bb9400        25688        6203        19485
0x0000001000          2          1          5935            20      0.000        ok       0.000  0x0005cd3800  0x0001f1b800  0x0003bb8000        25688        6204        19484
0x0000001000          2          1          5936            20      0.000        ok       0.000  0x0005cd3800  0x0001f1cc00  0x0003bb6c00        25688        6205        19483
0x0000001000          2          1          5937            35      0.000        ok       0.000  0x0005cd3800  0x0001f1e000  0x0003bb5800        25688        6206        19482
0x0000001000          2          1          5938            17      0.000        ok       0.000  0x0005cd3800  0x0001f1f400  0x0003bb4400        25688        6207        19481
0x0000001000          2          1          5939            28      0.000        ok       0.000  0x0005cd3800  0x0001f20800  0x0003bb3000        25688        6208        19480
0x0000001000          2          1          5940            17      0.000        ok       0.000  0x0005cd3800  0x0001f21c00  0x0003bb1c00        25688        6209        19479
0x0000001000          2          1          5941            29      0.000        ok       0.000  0x0005cd3800  0x0001f23000  0x0003bb0800        25688        6210        19478
